82
146
120
167
160
132
113
340
87
217
166
107
217
155
288
85
114
193
110
98
103
123
94
227
100
120
130
184
209
174
115
95
111
133
209
145
171
533
138
103
164
115
260
112
137
190
201
422
129
140
152
142
254
137
118
178
184
212
203
130
402
130
151
149
85
85
203
181
516
198
105
108
133
84
86
399
91
174
89
172
135
129
98
119
97
354
88
510
150
113
259
106
89
146
193
99
135
178
111
105
