33
30
29
29
35
37
34
33
39
35
41
42
42
37
43
38
43
41
33
35
42
42
40
37
32
34
30
41
32
34
33
30
40
38
31
29
30
32
32
44
36
32
41
36
37
37
30
41
41
32
40
34
36
31
34
27
34
36
40
34
42
39
37
30
37
33
41
42
36
32
30
41
31
30
28
40
40
43
42
39
36
33
35
41
29
31
39
38
44
39
41
38
39
34
36
29
39
41
31
43
